"registration_area","edrpou","public_name","тип_працівника","спеціальність","count"
"ВІННИЦЬКА","01982554","""КАЛИНІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" КАЛИНІВСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Фізична терапія","3"
"ВІННИЦЬКА","01982554","""КАЛИНІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" КАЛИНІВСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Фізіотерапія","1"
"ВІННИЦЬКА","01982554","""КАЛИНІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" КАЛИНІВСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Психіатрія","1"
"ВІННИЦЬКА","01982554","""КАЛИНІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" КАЛИНІВСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Організація і управління охороною здоров'я","1"
"ВІННИЦЬКА","01982554","""КАЛИНІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" КАЛИНІВСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Пульмонологія","1"
"ВІННИЦЬКА","01982554","""КАЛИНІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" КАЛИНІВСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Спортивна медицина","1"
"ВІННИЦЬКА","01982554","""КАЛИНІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" КАЛИНІВСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Терапевтична стоматологія","1"
"ВІННИЦЬКА","01982554","""КАЛИНІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" КАЛИНІВСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Терапія","5"
"ВІННИЦЬКА","01982554","""КАЛИНІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" КАЛИНІВСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Ультразвукова діагностика","2"
"ВІННИЦЬКА","01982554","""КАЛИНІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" КАЛИНІВСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Урологія","1"
"ВІННИЦЬКА","01982554","""КАЛИНІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" КАЛИНІВСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Рентгенологія","4"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","асистент","Лабораторна справа (клініка)","16"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","асистент","Лікувальна справа","30"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","асистент","Лабораторна справа (гігієна)","10"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","асистент","Медична статистика","3"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","асистент","Сестринська справа","181"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","асистент","Акушерська справа","11"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","асистент","Сестринська справа (операційна)","11"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","асистент","Ортопедична стоматологія","2"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","асистент","Лабораторна справа (патологія)","2"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","асистент","Фізична терапія","2"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","асистент","Стоматологія","2"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","асистент","Рентгенологія","20"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","Лаборант","Лабораторна справа (клініка)","6"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","керівник закладу ОЗ",NULL,"1"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","працівник реєстратури",NULL,"1"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Підліткова терапія","1"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Анестезіологія","17"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Бактеріологія","1"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Кардіологія","7"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Хірургія серця та магістральних судин","2"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Клінічна біохімія","2"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Клінічна лабораторна діагностика","2"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Дерматовенерологія","1"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Медицина невідкладних станів","4"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Ендокринологія","3"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Ендоскопія","6"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Епідеміологія","3"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Ерготерапія","6"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Функціональна діагностика","2"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Хірургія","20"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Інфекційні хвороби","6"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Наркологія","2"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Неонатологія","3"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Неврологія","12"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Акушерство і гінекологія","20"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Онкологія","3"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Офтальмологія","5"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Ортопедія і травматологія","9"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Ортопедична стоматологія","1"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Отоларингологія","5"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Патологічна анатомія","4"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Дитяча анестезіологія","5"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Дитяча кардіоревматологія","1"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Дитяча ендокринологія","1"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Педіатрія","6"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Дитяча неврологія","1"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Дитяча офтальмологія","1"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Дитяча отоларингологія","4"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Дитяча психіатрія","1"
"ВІННИЦЬКА","01982591","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОГИЛІВ-ПОДІЛЬСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" МОГИЛІВ-ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ","спеціаліст","Дитяча стоматологія","1"
